dron	rxcui	omop
DRON_00022764	373152	40070813
DRON_00022765	373153	40070817
DRON_00022766	373154	40070833
DRON_00022767	373155	40070834
DRON_00022768	373156	40071173
DRON_00022769	373157	40071185
DRON_00022770	373158	40070882
DRON_00022771	373159	40071184
DRON_00022772	373160	40002745
DRON_00022773	373161	40058620
DRON_00022774	373162	40070843
DRON_00022775	373163	40071288
DRON_00022776	373164	40101986
DRON_00022777	373165	40071655
DRON_00022778	373166	40071658
DRON_00022779	373167	40071665
DRON_00022780	373168	40071676
DRON_00022781	373169	40102009
DRON_00022782	373170	40102238
DRON_00022783	373171	40102239
DRON_00022784	373172	40102237
DRON_00022785	373173	40071705
DRON_00022786	373174	40071707
DRON_00022787	373175	40102258
DRON_00022788	373176	40102286
DRON_00022789	373177	40102287
DRON_00022790	373178	40102288
DRON_00022791	373179	40102284
DRON_00022792	373180	40016522
DRON_00022793	373181	40030845
DRON_00022794	373182	40030844
DRON_00022795	373183	40072079
DRON_00022796	373184	40072073
DRON_00022797	373185	40028110
DRON_00022798	373186	40028109
DRON_00022799	373189	40094220
DRON_00022800	373190	40094218
DRON_00022801	373193	40102617
DRON_00022802	373194	40102613
DRON_00022803	373195	40072154
DRON_00022804	373196	40072156
DRON_00022805	373197	40072458
DRON_00022806	373198	40072160
DRON_00022807	373199	40002749
DRON_00022808	373200	40002751
DRON_00022809	373201	40066657
DRON_00022810	373202	40066670
DRON_00022811	373203	40066672
DRON_00022812	373204	40102642
DRON_00022813	373205	40066993
DRON_00022814	373206	40102651
DRON_00022815	373207	40066999
DRON_00022816	373208	40067399
DRON_00022817	373209	40067401
DRON_00022818	373210	40067397
DRON_00022819	373211	40067398
DRON_00022820	373212	40052972
DRON_00022821	373213	40067436
DRON_00022822	373214	40098029
DRON_00022823	373215	40094044
DRON_00022824	373216	40069734
DRON_00022825	373217	40069733
DRON_00022826	373218	40069008
DRON_00022827	373219	40019802
DRON_00022828	373222	40098064
DRON_00022829	373223	40070182
DRON_00022830	373224	40070180
DRON_00022831	373225	40070192
DRON_00022832	373226	40070611
DRON_00022833	373227	40070893
DRON_00022834	373228	40070889
DRON_00022835	373229	40022474
DRON_00022836	373230	40098289
DRON_00022837	373231	40070931
DRON_00022838	373232	40070932
DRON_00022839	373233	40022326
DRON_00022840	373234	40022327
DRON_00022841	373237	40067802
DRON_00022842	373241	40065737
DRON_00022843	373242	40070946
DRON_00022844	373243	40098317
DRON_00022845	373244	40070958
DRON_00022846	373245	40071299
DRON_00022847	373246	40098365
DRON_00022848	373247	40014868
DRON_00022849	373248	40071758
DRON_00022850	373249	40098370
DRON_00022851	373250	40100760
DRON_00022852	373251	40071790
DRON_00022853	373252	40071787
DRON_00022854	373253	40071791
DRON_00022855	373254	40071807
DRON_00022856	373255	40071808
DRON_00022857	373256	40071817
DRON_00022858	373257	40071835
DRON_00022859	373258	40071837
DRON_00022860	373259	40072616
DRON_00022861	373260	40072608
DRON_00022862	373261	40072615
DRON_00022863	373262	40072606
DRON_00022864	373263	40072614
DRON_00022865	373264	40072626
DRON_00022866	373265	40066775
DRON_00022867	373266	40067083
DRON_00022868	373267	40067079
DRON_00022869	373268	40066773
DRON_00022870	373269	40016517
DRON_00022871	373270	40098658
DRON_00022872	373271	40098659
DRON_00022873	373272	40023808
DRON_00022874	373273	40067523
DRON_00022875	373274	40067525
DRON_00022876	373275	40067519
DRON_00022877	373276	40067527
DRON_00022878	373277	40002755
DRON_00022879	373278	40012603
DRON_00022880	373279	40067665
DRON_00022881	373281	40067573
DRON_00022882	373282	40067571
DRON_00022883	373283	40067577
DRON_00022884	373284	40067601
DRON_00022885	373285	40067600
DRON_00022886	373286	40067891
DRON_00022887	373287	40067933
DRON_00022888	373288	40067905
DRON_00022889	373291	40068331
DRON_00022890	373292	40068338
DRON_00022891	373293	40068357
DRON_00022892	373295	40096829
DRON_00022893	373296	40068728
DRON_00022894	373297	40068725
DRON_00022895	373299	40068730
DRON_00022896	373300	40066944
DRON_00022897	373302	40098882
DRON_00022898	373303	40069853
DRON_00022899	373304	40098923
DRON_00022900	373305	40098913
DRON_00022901	373306	40098924
DRON_00022902	373307	40098922
DRON_00022903	373308	40069878
DRON_00022904	373311	40098948
DRON_00022905	373312	40069911
DRON_00022906	373313	40070664
DRON_00022907	373314	40070677
DRON_00022908	373315	40011285
DRON_00022909	373317	40011286
DRON_00022910	373318	40011365
DRON_00022911	373319	40055148
DRON_00022912	373320	40052010
DRON_00022913	373322	40052011
DRON_00022914	373323	40077425
DRON_00022915	373325	40077423
DRON_00022916	373326	40077428
DRON_00022917	373327	40070998
DRON_00022918	373328	40092043
DRON_00022919	373329	40077828
DRON_00022920	373330	40077830
DRON_00022921	373331	40077833
DRON_00022922	373332	40077831
DRON_00022923	373333	40077835
DRON_00022924	373334	40077854
DRON_00022925	373336	40094702
DRON_00022926	373337	40094704
DRON_00022927	373338	40094705
DRON_00022928	373339	40094706
DRON_00022929	373340	40092361
DRON_00022930	373341	40035756
DRON_00022931	373342	40035762
DRON_00022932	373343	40055744
DRON_00022933	373344	40062784
DRON_00022934	373345	40077445
DRON_00022935	373346	40078182
DRON_00022936	373347	40078196
DRON_00022937	373348	40099505
DRON_00022938	373349	40078565
DRON_00022939	373350	40078545
DRON_00022940	373351	40078578
DRON_00022941	373352	40078598
DRON_00022942	373353	40100266
DRON_00022943	373354	40078620
DRON_00022944	373355	40078621
DRON_00022945	373356	40072975
DRON_00022946	373357	40072979
DRON_00022947	373358	40072972
DRON_00022948	373359	40001292
DRON_00022949	373360	40061670
DRON_00022950	373361	40067862
DRON_00022951	373362	40045789
DRON_00022952	373364	40022982
DRON_00022953	373365	40022983
DRON_00022954	373366	40069913
DRON_00022955	373367	40073292
DRON_00022956	373368	40074081
DRON_00022957	373369	40074086
DRON_00022958	373370	40074089
DRON_00022959	373371	40074434
DRON_00022960	373372	40074103
DRON_00022961	373374	40096194
DRON_00022962	373375	40074113
DRON_00022963	373376	40002759
DRON_00022964	373377	40002762
DRON_00022965	373379	40002764
DRON_00022966	373380	40010081
DRON_00022967	373382	40067273
DRON_00022968	373383	40069916
DRON_00022969	373384	40092039
DRON_00022970	373385	40017318
DRON_00022971	373386	40036190
DRON_00022972	373387	40027451
DRON_00022973	373388	40036709
DRON_00022974	373389	40044280
DRON_00022975	373390	40044294
DRON_00022976	373391	40044284
DRON_00022977	373392	40063562
DRON_00022978	373393	40063866
DRON_00022979	373394	40072991
DRON_00022980	373395	40073001
DRON_00022981	373396	40073282
DRON_00022982	373397	40073283
DRON_00022983	373398	40009000
DRON_00022984	373399	40074868
DRON_00022985	373400	40074846
DRON_00022986	373401	40074843
DRON_00022987	373402	40074869
DRON_00022988	373403	40074852
DRON_00022989	373404	40074866
DRON_00022990	373405	40074867
DRON_00022991	373406	40002769
DRON_00022992	373407	40002770
DRON_00022993	373408	40012610
DRON_00022994	373409	40012611
DRON_00022995	373410	40095754
DRON_00022996	373412	40017320
DRON_00022997	373413	40017319
DRON_00022998	373414	40017321
DRON_00022999	373415	40036195
DRON_00023000	373416	40036194
DRON_00023001	373417	40036193
DRON_00023002	373419	40044305
DRON_00023003	373420	40044340
DRON_00023004	373422	40044604
DRON_00023005	373423	40044311
DRON_00023006	373424	40056980
DRON_00023007	373426	40074452
DRON_00023008	373427	40012648
DRON_00023009	373428	40046094
DRON_00023010	373429	40046096
DRON_00023011	373431	40070682
DRON_00023012	373432	40075270
DRON_00023013	373433	40075252
DRON_00023014	373434	40075263
DRON_00023015	373435	40075255
DRON_00023016	373436	40075259
DRON_00023017	373437	40075272
DRON_00023018	373438	40075267
DRON_00023019	373439	40061699
DRON_00023020	373440	40070681
DRON_00023021	373441	40075281
DRON_00023022	373442	40099580
DRON_00023023	373445	40075616
DRON_00023024	373446	40099605
DRON_00023025	373447	40076036
DRON_00023026	373448	40076040
DRON_00023027	373449	40092670
DRON_00023028	373450	40092673
DRON_00023029	373451	40037861
DRON_00023030	373452	40076010
DRON_00023031	373453	40076459
DRON_00023032	373454	40076463
DRON_00023033	373456	40076782
DRON_00023034	373457	40099884
DRON_00023035	373458	40099885
DRON_00023036	373459	40044836
DRON_00023037	373460	40076816
DRON_00023038	373461	40026522
DRON_00023039	373465	40099931
DRON_00023040	373466	40100137
DRON_00023041	373467	40077149
DRON_00023042	373468	40100178
DRON_00023043	373469	40100179
DRON_00023044	373471	40100180
DRON_00023045	373474	40100191
DRON_00023046	373475	40100199
DRON_00023047	373476	40077523
DRON_00023048	373477	40077551
DRON_00023049	373478	40077550
DRON_00023050	373479	40077552
DRON_00023051	373480	40077553
DRON_00023052	373481	40100451
DRON_00023053	373482	40077864
DRON_00023054	373483	40077865
DRON_00023055	373484	40100470
DRON_00023056	373485	40077961
DRON_00023057	373486	40077954
DRON_00023058	373487	40077952
DRON_00023059	373488	40078256
DRON_00023060	373489	40077960
DRON_00023061	373490	40077951
DRON_00023062	373491	40002771
DRON_00023063	373492	40002773
DRON_00023064	373493	40002772
DRON_00023065	373494	40012859
DRON_00023066	373495	40077886
DRON_00023067	373496	40078282
DRON_00023068	373498	40008471
DRON_00023069	373500	40078301
DRON_00023070	373503	40078676
DRON_00023071	373504	40078677
DRON_00023072	373505	40068222
DRON_00023073	373506	40100531
DRON_00023074	373507	40073035
DRON_00023075	373508	40095375
DRON_00023076	373509	40095345
DRON_00023077	373511	40073373
DRON_00023078	373512	40100780
DRON_00023079	373513	40100775
DRON_00023080	373514	40073741
DRON_00023081	373515	40074128
DRON_00023082	373516	40072750
DRON_00023083	373517	40001807
DRON_00023084	373518	40074538
DRON_00023085	373519	40001837
DRON_00023086	373520	40075730
DRON_00023087	373521	40075729
DRON_00023088	373522	40076079
DRON_00023089	373523	40076099
DRON_00023090	373524	40075734
DRON_00023091	373525	40029417
DRON_00023092	373526	40101318
DRON_00023093	373528	40101320
DRON_00023094	373529	40101317
DRON_00023095	373530	40068546
DRON_00023096	373531	40076921
DRON_00023097	373533	40076922
DRON_00023098	373534	40076924
DRON_00023099	373535	40076920
DRON_00023100	373536	40054363
DRON_00023101	373538	40076128
DRON_00023102	373539	40076507
DRON_00023103	373541	40076505
DRON_00023104	373542	40076522
DRON_00023105	373543	40101347
DRON_00023106	373544	40101381
DRON_00023107	373546	40036239
DRON_00023108	373549	40076512
DRON_00023109	373550	40101401
DRON_00023110	373551	40101399
DRON_00023111	373553	40101801
DRON_00023112	373554	40101803
DRON_00023113	373555	40101747
DRON_00023114	373556	40101748
DRON_00023115	373557	40053330
DRON_00023116	373558	40078396
DRON_00023117	373559	40078397
DRON_00023118	373560	40078418
DRON_00023119	373561	40078437
DRON_00023120	373562	40078438
DRON_00023121	373563	40078450
DRON_00023122	373564	40073715
DRON_00023123	373565	40078729
DRON_00023124	373566	40078727
DRON_00023125	373567	40078731
DRON_00023126	373568	40073197
DRON_00023127	373569	40073186
DRON_00023128	373570	40073440
DRON_00023129	373571	40073449
DRON_00023130	373572	40073190
DRON_00023131	373573	40072752
DRON_00023132	373574	40073465
DRON_00023133	373575	40073454
DRON_00023134	373576	40073441
DRON_00023135	373577	40073467
DRON_00023136	373578	40073458
DRON_00023137	373579	40073191
DRON_00023138	373581	40036260
DRON_00023139	373582	40036261
DRON_00023140	373583	40073529
DRON_00023141	373585	40073531
DRON_00023142	373586	40102103
DRON_00023143	373587	40036615
DRON_00023144	373588	40036616
DRON_00023145	373589	40102344
DRON_00023146	373590	40102346
DRON_00023147	373591	40037300
DRON_00023148	373592	40074233
DRON_00023149	373593	40074234
DRON_00023150	373594	40074271
DRON_00023151	373595	40074281
DRON_00023152	373596	40074329
DRON_00023153	373597	40074327
DRON_00023154	373598	40074613
DRON_00023155	373599	40074322
DRON_00023156	373600	40074645
DRON_00023157	373601	40074649
DRON_00023158	373602	40074661
DRON_00023159	373603	40074679
DRON_00023160	373605	40074987
DRON_00023161	373606	40074983
DRON_00023162	373607	40074985
DRON_00023163	373608	40074996
DRON_00023164	373609	40074994
DRON_00023165	373610	40074992
DRON_00023166	373611	40068602
DRON_00023167	373613	40075034
DRON_00023168	373615	40075036
DRON_00023169	373616	40075413
DRON_00023170	373617	40075412
DRON_00023171	373619	40075426
DRON_00023172	373620	40102364
DRON_00023173	373621	40075455
DRON_00023174	373622	40102369
DRON_00023175	373623	40075775
DRON_00023176	373624	40075778
DRON_00023177	373626	40075780
DRON_00023178	373627	40075790
DRON_00023179	373628	40102380
DRON_00023180	373629	40075792
DRON_00023181	373630	40076201
DRON_00023182	373631	40076184
DRON_00023183	373632	40076205
DRON_00023184	373637	40076568
DRON_00023185	373638	40102388
DRON_00023186	373639	40076588
DRON_00023187	373640	40102445
DRON_00023188	373641	40076968
DRON_00023189	373642	40076973
DRON_00023190	373643	40002779
DRON_00023191	373644	40002781
DRON_00023192	373645	40034968
DRON_00023193	373646	40076972
DRON_00023194	373647	40012615
DRON_00023195	373649	40012616
DRON_00023196	373650	40044838
DRON_00023197	373651	40044839
DRON_00023198	373652	40077340
DRON_00023199	373653	40077365
DRON_00023200	373654	40077366
DRON_00023201	373655	40011855
DRON_00023202	373656	40011854
DRON_00023203	373657	40011856
DRON_00023204	373658	40077682
DRON_00023205	373659	40077709
DRON_00023206	373660	40077753
DRON_00023207	373661	40077752
DRON_00023208	373662	40077754
DRON_00023209	373664	40068613
DRON_00023210	373665	40078078
DRON_00023211	373666	40102729
DRON_00023212	373667	40073566
DRON_00023213	373668	40073563
DRON_00023214	373669	40073558
DRON_00023215	373671	40073567
DRON_00023216	373673	40073585
DRON_00023217	373674	40073564
DRON_00023218	373675	40002795
DRON_00023219	373676	40002798
DRON_00023220	373677	40002802
DRON_00023221	373678	40029863
DRON_00023222	373680	40029866
DRON_00023223	373681	40046075
DRON_00023224	373682	40046089
DRON_00023225	373683	40036488
DRON_00023226	373684	40036485
DRON_00023227	373685	40036491
DRON_00023228	373687	40044993
DRON_00023229	373688	40044969
DRON_00023230	373689	40044998
DRON_00023231	373691	40044999
DRON_00023232	373692	40044974
DRON_00023233	373693	40053094
DRON_00023234	373694	40074403
DRON_00023235	373695	40074408
DRON_00023236	373696	40074718
DRON_00023237	373697	40075110
DRON_00023238	373698	40075122
DRON_00023239	373699	40075112
DRON_00023240	373700	40075118
DRON_00023241	373701	40075135
DRON_00023242	373702	40077170
DRON_00023243	373703	40012619
DRON_00023244	373704	40075180
DRON_00023245	373706	40075183
DRON_00023246	373707	40075178
DRON_00023247	373713	40075887
DRON_00023248	373715	40075883
DRON_00023249	373718	40075905
DRON_00023250	373719	40057762
DRON_00023251	373720	40075927
DRON_00023252	373721	40075925
DRON_00023253	373722	40075926
DRON_00023254	373723	40098087
DRON_00023255	373725	40098088
DRON_00023256	373726	40098072
DRON_00023257	373728	40098097
DRON_00023258	373729	40076296
DRON_00023259	373730	40098127
DRON_00023260	373731	40098150
DRON_00023261	373732	40045124
DRON_00023262	373733	40076315
DRON_00023263	373734	40098162
DRON_00023264	373735	40098172
DRON_00023265	373736	40098383
DRON_00023266	373737	40076369
DRON_00023267	373738	40076362
DRON_00023268	373739	40076360
DRON_00023269	373740	40076367
DRON_00023270	373741	40076368
DRON_00023271	373742	40076683
DRON_00023272	373743	40076680
DRON_00023273	373744	40076681
DRON_00023274	373745	40083758
DRON_00023275	373746	40076715
DRON_00023276	373747	40083767
DRON_00023277	373748	40083794
DRON_00023278	373749	40083797
DRON_00023279	373750	40084186
DRON_00023280	373751	40084184
DRON_00023281	373752	40084190
DRON_00023282	373753	40084182
DRON_00023283	373754	40031623
DRON_00023284	373755	40077557
DRON_00023285	373756	40091942
DRON_00023286	373758	40084643
DRON_00023287	373759	40098705
DRON_00023288	373760	40020438
DRON_00023289	373761	40030846
DRON_00023290	373762	40044842
DRON_00023291	373763	40050439
DRON_00023292	373764	40065738
DRON_00023293	373765	40073718
DRON_00023294	373766	40098158
DRON_00023295	373767	40084699
DRON_00023296	373768	40085015
DRON_00023297	373769	40085016
DRON_00023298	373770	40098753
DRON_00023299	373771	40079076
DRON_00023300	373772	40079433
DRON_00023301	373773	40079435
DRON_00023302	373774	40079436
DRON_00023303	373775	40079502
DRON_00023304	373776	40079497
DRON_00023305	373777	40079503
DRON_00023306	373778	40079505
DRON_00023307	373779	40079500
DRON_00023308	373780	40079518
DRON_00023309	373781	40079867
DRON_00023310	373783	40079872
DRON_00023311	373784	40099039
DRON_00023312	373785	40001311
DRON_00023313	373786	40099045
DRON_00023314	373787	40079891
DRON_00023315	373789	40079905
DRON_00023316	373790	40080294
DRON_00023317	373791	40080296
DRON_00023318	373792	40080320
DRON_00023319	373793	40080317
DRON_00023320	373794	40080321
DRON_00023321	373795	40080334
DRON_00023322	373796	40080337
DRON_00023323	373797	40099317
DRON_00023324	373798	40099334
DRON_00023325	373800	40099378
DRON_00023326	373801	40099632
DRON_00023327	373802	40099638
DRON_00023328	373803	40099666
DRON_00023329	373804	40080750
DRON_00023330	373806	40099680
DRON_00023331	373807	40081098
